date,n,weekday,temperature,sunshinetime,precipitation,rainy_day,Feiertage,holiday,businessday
2013-11-10,377,Sun,7.2,0.5,4.6,TRUE,NA,FALSE,TRUE
2013-11-11,1774,Mon,7.4,4.2,0.0,FALSE,NA,FALSE,TRUE
2013-11-12,1478,Tues,6.3,0.0,1.7,TRUE,NA,FALSE,TRUE
2013-11-13,1884,Wed,8.0,7.3,0.0,FALSE,NA,FALSE,TRUE
2013-11-14,1766,Thurs,5.1,1.7,0.0,FALSE,NA,FALSE,TRUE
2013-11-15,1432,Fri,2.5,3.0,0.0,FALSE,NA,FALSE,FALSE
2013-11-16,910,Sat,7.3,0.0,0.0,FALSE,NA,FALSE,FALSE
2013-11-17,812,Sun,8.0,2.6,0.0,FALSE,NA,FALSE,TRUE
2013-11-18,1627,Mon,6.0,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-11-19,1553,Tues,5.6,0.0,0.4,TRUE,NA,FALSE,TRUE
2013-11-20,1510,Wed,6.3,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-11-21,1762,Thurs,5.2,4.3,0.0,FALSE,NA,FALSE,TRUE
2013-11-22,1486,Fri,6.2,0.0,0.0,FALSE,NA,FALSE,FALSE
2013-11-23,930,Sat,6.5,4.8,0.1,TRUE,NA,FALSE,FALSE
2013-11-24,562,Sun,5.9,5.0,0.0,FALSE,NA,FALSE,TRUE
2013-11-25,1567,Mon,4.7,7.5,0.0,FALSE,NA,FALSE,TRUE
2013-11-26,1665,Tues,3.2,6.0,0.1,TRUE,NA,FALSE,TRUE
2013-11-27,1239,Wed,5.2,0.0,0.4,TRUE,NA,FALSE,TRUE
2013-11-28,1385,Thurs,7.8,6.3,0.0,FALSE,NA,FALSE,TRUE
2013-11-29,1048,Fri,5.9,NA,6.8,TRUE,NA,FALSE,FALSE
2013-11-30,662,Sat,5.6,0.0,1.2,TRUE,NA,FALSE,FALSE
2013-12-01,440,Sun,7.2,1.2,0.0,FALSE,NA,FALSE,TRUE
2013-12-02,1601,Mon,3.4,5.1,0.0,FALSE,NA,FALSE,TRUE
2013-12-03,1513,Tues,1.4,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-12-04,1242,Wed,5.0,0.0,1.7,TRUE,NA,FALSE,TRUE
2013-12-05,691,Thurs,3.7,0.1,4.2,TRUE,NA,FALSE,TRUE
2013-12-06,286,Fri,3.8,1.0,0.0,FALSE,NA,FALSE,FALSE
2013-12-07,495,Sat,2.8,2.4,0.2,TRUE,NA,FALSE,FALSE
2013-12-08,255,Sun,4.3,0.0,11.1,TRUE,NA,FALSE,TRUE
2013-12-09,824,Mon,7.4,0.0,5.3,TRUE,NA,FALSE,TRUE
2013-12-10,1252,Tues,7.7,0.0,0.9,TRUE,NA,FALSE,TRUE
2013-12-11,1474,Wed,4.8,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-12-12,1391,Thurs,1.9,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-12-13,1089,Fri,3.0,0.0,1.5,TRUE,NA,FALSE,FALSE
2013-12-14,742,Sat,2.8,0.0,0.1,TRUE,NA,FALSE,FALSE
2013-12-15,347,Sun,6.2,0.0,1.2,TRUE,NA,FALSE,TRUE
2013-12-16,1487,Mon,7.3,1.7,0.0,FALSE,NA,FALSE,TRUE
2013-12-17,1448,Tues,6.4,0.0,0.2,TRUE,NA,FALSE,TRUE
2013-12-18,1562,Wed,4.8,0.5,0.0,FALSE,NA,FALSE,TRUE
2013-12-19,1222,Thurs,5.8,0.0,0.3,TRUE,NA,FALSE,TRUE
2013-12-20,1216,Fri,4.2,0.2,0.0,FALSE,NA,FALSE,FALSE
2013-12-21,574,Sat,5.9,0.0,0.9,TRUE,NA,FALSE,FALSE
2013-12-22,567,Sun,7.4,1.4,0.6,TRUE,NA,FALSE,TRUE
2013-12-23,1082,Mon,6.2,5.4,0.0,FALSE,NA,FALSE,TRUE
2013-12-24,381,Tues,11.2,0.0,0.0,FALSE,NA,FALSE,TRUE
2013-12-25,359,Wed,9.8,0.0,0.0,FALSE,1. Weihnachtstag,TRUE,FALSE
2013-12-26,389,Thurs,4.9,0.0,0.5,TRUE,2. Weihnachtstag,TRUE,FALSE
2013-12-27,904,Fri,6.4,3.1,0.1,TRUE,NA,FALSE,FALSE
2013-12-28,539,Sat,6.7,0.0,0.6,TRUE,NA,FALSE,FALSE
2013-12-29,430,Sun,5.6,0.5,1.5,TRUE,NA,FALSE,TRUE
2013-12-30,1060,Mon,4.4,6.1,0.0,FALSE,NA,FALSE,TRUE
2013-12-31,725,Tues,3.6,3.9,0.0,FALSE,NA,FALSE,TRUE
2014-01-01,382,Wed,1.7,0.7,0.0,FALSE,Neujahr,TRUE,FALSE
2014-01-02,870,Thurs,4.5,0.0,0.9,TRUE,NA,FALSE,TRUE
2014-01-03,1041,Fri,6.4,2.6,0.5,TRUE,NA,FALSE,FALSE
2014-01-04,917,Sat,6.3,3.3,0.5,TRUE,NA,FALSE,FALSE
2014-01-05,421,Sun,4.5,0.1,0.0,FALSE,NA,FALSE,TRUE
2014-01-06,1106,Mon,4.7,0.1,9.8,TRUE,NA,FALSE,TRUE
2014-01-07,1616,Tues,9.5,1.7,0.0,FALSE,NA,FALSE,TRUE
2014-01-08,1237,Wed,8.5,0.1,6.2,TRUE,NA,FALSE,TRUE
2014-01-09,1149,Thurs,8.3,0.0,2.9,TRUE,NA,FALSE,TRUE
2014-01-10,1109,Fri,6.5,0.6,0.1,TRUE,NA,FALSE,FALSE
2014-01-11,571,Sat,5.5,0.0,2.5,TRUE,NA,FALSE,FALSE
2014-01-12,617,Sun,5.0,4.3,0.5,TRUE,NA,FALSE,TRUE
2014-01-13,1222,Mon,2.4,0.0,2.8,TRUE,NA,FALSE,TRUE
2014-01-14,1472,Tues,4.0,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-01-15,1449,Wed,3.2,0.6,0.3,TRUE,NA,FALSE,TRUE
2014-01-16,986,Thurs,1.6,0.0,7.4,TRUE,NA,FALSE,TRUE
2014-01-17,1249,Fri,3.9,0.2,0.2,TRUE,NA,FALSE,FALSE
2014-01-18,816,Sat,4.2,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-01-19,397,Sun,1.5,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-01-20,1097,Mon,-1.4,0.0,0.3,TRUE,NA,FALSE,TRUE
2014-01-21,806,Tues,-2.2,0.0,0.4,TRUE,NA,FALSE,TRUE
2014-01-22,723,Wed,-3.4,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-01-23,854,Thurs,-4.8,3.7,0.0,FALSE,NA,FALSE,TRUE
2014-01-24,745,Fri,-7.9,5.3,0.0,FALSE,NA,FALSE,FALSE
2014-01-25,370,Sat,-10.3,6.0,0.0,FALSE,NA,FALSE,FALSE
2014-01-26,207,Sun,-11.8,7.2,0.2,TRUE,NA,FALSE,TRUE
2014-01-27,489,Mon,-5.1,0.0,1.1,TRUE,NA,FALSE,TRUE
2014-01-28,601,Tues,-2.4,0.0,0.4,TRUE,NA,FALSE,TRUE
2014-01-29,517,Wed,-6.3,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-01-30,584,Thurs,-5.8,0.0,0.1,TRUE,NA,FALSE,TRUE
2014-01-31,533,Fri,-4.4,0.0,0.5,TRUE,NA,FALSE,FALSE
2014-02-01,345,Sat,1.2,0.1,1.2,TRUE,NA,FALSE,FALSE
2014-02-02,367,Sun,3.6,0.4,0.0,FALSE,NA,FALSE,TRUE
2014-02-03,943,Mon,0.6,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-02-04,1234,Tues,1.6,4.9,0.0,FALSE,NA,FALSE,TRUE
2014-02-05,1107,Wed,1.5,6.8,0.0,FALSE,NA,FALSE,TRUE
2014-02-06,1165,Thurs,5.2,1.6,0.0,FALSE,NA,FALSE,TRUE
2014-02-07,890,Fri,6.7,1.2,3.7,TRUE,NA,FALSE,FALSE
2014-02-08,614,Sat,5.8,3.1,3.7,TRUE,NA,FALSE,FALSE
2014-02-09,586,Sun,6.2,5.0,0.2,TRUE,NA,FALSE,TRUE
2014-02-10,1493,Mon,4.8,7.4,0.3,TRUE,NA,FALSE,TRUE
2014-02-11,968,Tues,3.4,0.1,1.7,TRUE,NA,FALSE,TRUE
2014-02-12,1335,Wed,4.9,5.5,2.1,TRUE,NA,FALSE,TRUE
2014-02-13,1216,Thurs,5.4,3.1,8.5,TRUE,NA,FALSE,TRUE
2014-02-14,1170,Fri,4.0,4.7,0.1,TRUE,NA,FALSE,FALSE
2014-02-15,843,Sat,8.7,0.8,0.1,TRUE,NA,FALSE,FALSE
2014-02-16,503,Sun,6.7,2.1,0.3,TRUE,NA,FALSE,TRUE
2014-02-17,1607,Mon,4.4,8.5,0.0,FALSE,NA,FALSE,TRUE
2014-02-18,1574,Tues,5.0,2.9,1.6,TRUE,NA,FALSE,TRUE
2014-02-19,946,Wed,5.4,0.0,2.9,TRUE,NA,FALSE,TRUE
2014-02-20,1582,Thurs,7.6,3.2,0.4,TRUE,NA,FALSE,TRUE
2014-02-21,1065,Fri,7.1,0.5,1.4,TRUE,NA,FALSE,FALSE
2014-02-22,1068,Sat,5.6,6.2,0.0,FALSE,NA,FALSE,FALSE
2014-02-23,1201,Sun,6.2,8.1,0.0,FALSE,NA,FALSE,TRUE
2014-02-24,1851,Mon,6.8,8.6,0.0,FALSE,NA,FALSE,TRUE
2014-02-25,1944,Tues,7.4,8.8,0.0,FALSE,NA,FALSE,TRUE
2014-02-26,1807,Wed,7.4,5.9,0.4,TRUE,NA,FALSE,TRUE
2014-02-27,1786,Thurs,6.9,1.6,0.0,FALSE,NA,FALSE,TRUE
2014-02-28,1658,Fri,6.3,1.7,1.4,TRUE,NA,FALSE,FALSE
2014-03-01,1205,Sat,3.7,4.2,0.0,FALSE,NA,FALSE,FALSE
2014-03-02,952,Sun,5.4,2.6,0.0,FALSE,NA,FALSE,TRUE
2014-03-03,1879,Mon,5.2,8.4,0.0,FALSE,NA,FALSE,TRUE
2014-03-04,1882,Tues,5.6,4.5,0.0,FALSE,NA,FALSE,TRUE
2014-03-05,1677,Wed,4.3,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-03-06,1908,Thurs,5.4,5.7,0.0,FALSE,NA,FALSE,TRUE
2014-03-07,1854,Fri,7.0,6.8,0.0,FALSE,NA,FALSE,FALSE
2014-03-08,1576,Sat,5.8,10.0,0.0,FALSE,NA,FALSE,FALSE
2014-03-09,1807,Sun,10.9,10.1,0.0,FALSE,NA,FALSE,TRUE
2014-03-10,2326,Mon,9.9,10.6,0.0,FALSE,NA,FALSE,TRUE
2014-03-11,2458,Tues,4.5,10.8,0.0,FALSE,NA,FALSE,TRUE
2014-03-12,2371,Wed,4.4,11.2,0.0,FALSE,NA,FALSE,TRUE
2014-03-13,2383,Thurs,7.1,10.9,0.0,FALSE,NA,FALSE,TRUE
2014-03-14,2087,Fri,6.7,6.4,2.8,TRUE,NA,FALSE,FALSE
2014-03-15,585,Sat,6.4,6.9,3.7,TRUE,NA,FALSE,FALSE
2014-03-16,294,Sun,7.1,0.0,0.1,TRUE,NA,FALSE,TRUE
2014-03-17,1358,Mon,8.4,1.3,0.1,TRUE,NA,FALSE,TRUE
2014-03-18,1705,Tues,8.9,0.8,1.8,TRUE,NA,FALSE,TRUE
2014-03-19,1729,Wed,8.1,0.3,0.1,TRUE,NA,FALSE,TRUE
2014-03-20,2570,Thurs,13.0,9.7,0.0,FALSE,NA,FALSE,TRUE
2014-03-21,1627,Fri,9.2,0.6,3.6,TRUE,NA,FALSE,FALSE
2014-03-22,2075,Sat,6.9,2.1,1.6,TRUE,NA,FALSE,FALSE
2014-03-23,1284,Sun,6.5,8.5,0.0,FALSE,NA,FALSE,TRUE
2014-03-24,2207,Mon,5.6,7.1,0.0,FALSE,NA,FALSE,TRUE
2014-03-25,2067,Tues,5.2,4.5,2.7,TRUE,NA,FALSE,TRUE
2014-03-26,1916,Wed,5.5,6.5,0.0,FALSE,NA,FALSE,TRUE
2014-03-27,2405,Thurs,3.9,5.7,0.0,FALSE,NA,FALSE,TRUE
2014-03-28,1900,Fri,5.7,1.7,0.0,FALSE,NA,FALSE,FALSE
2014-03-29,1671,Sat,6.5,6.0,0.0,FALSE,NA,FALSE,FALSE
2014-03-30,1932,Sun,7.8,10.0,0.0,FALSE,NA,FALSE,TRUE
2014-03-31,2713,Mon,5.3,5.5,0.0,FALSE,NA,FALSE,TRUE
2014-04-01,2359,Tues,5.5,0.6,0.0,FALSE,NA,FALSE,TRUE
2014-04-02,2338,Wed,9.0,3.2,0.0,FALSE,NA,FALSE,TRUE
2014-04-03,2823,Thurs,6.8,11.0,0.0,FALSE,NA,FALSE,TRUE
2014-04-05,814,Sat,7.3,0.0,1.2,TRUE,NA,FALSE,FALSE
2014-04-06,1182,Sun,11.4,1.4,7.3,TRUE,NA,FALSE,TRUE
2014-04-07,2251,Mon,14.1,3.1,0.0,FALSE,NA,FALSE,TRUE
2014-04-08,2184,Tues,11.7,5.2,1.9,TRUE,NA,FALSE,TRUE
2014-04-09,1732,Wed,7.9,1.1,0.1,TRUE,NA,FALSE,TRUE
2014-04-10,2274,Thurs,6.8,4.1,0.0,FALSE,NA,FALSE,TRUE
2014-04-11,2416,Fri,8.9,5.0,0.0,FALSE,NA,FALSE,FALSE
2014-04-12,1974,Sat,8.3,9.8,0.2,TRUE,NA,FALSE,FALSE
2014-04-13,984,Sun,9.3,8.3,1.7,TRUE,NA,FALSE,TRUE
2014-04-14,1178,Mon,7.2,1.2,0.6,TRUE,NA,FALSE,TRUE
2014-04-15,2155,Tues,7.5,6.7,0.0,FALSE,NA,FALSE,TRUE
2014-04-16,2739,Wed,7.0,13.7,0.0,FALSE,NA,FALSE,TRUE
2014-04-17,2313,Thurs,10.5,10.2,3.8,TRUE,NA,FALSE,TRUE
2014-04-18,769,Fri,7.4,7.9,1.0,TRUE,Karfreitag,TRUE,FALSE
2014-04-19,1947,Sat,8.5,13.8,0.0,FALSE,NA,FALSE,FALSE
2014-04-20,1559,Sun,11.5,12.8,0.1,TRUE,NA,FALSE,TRUE
2014-04-21,1351,Mon,13.1,6.9,0.4,TRUE,Ostermontag,TRUE,FALSE
2014-04-22,2787,Tues,13.6,7.2,4.0,TRUE,NA,FALSE,TRUE
2014-04-23,2408,Wed,10.0,1.3,0.0,FALSE,NA,FALSE,TRUE
2014-04-24,2674,Thurs,8.5,2.4,0.0,FALSE,NA,FALSE,TRUE
2014-04-25,3267,Fri,11.6,13.0,0.0,FALSE,NA,FALSE,FALSE
2014-04-26,2472,Sat,12.2,12.8,0.0,FALSE,NA,FALSE,FALSE
2014-04-27,2546,Sun,13.7,13.5,0.0,FALSE,NA,FALSE,TRUE
2014-04-28,3411,Mon,11.4,14.2,0.0,FALSE,NA,FALSE,TRUE
2014-04-29,3699,Tues,11.4,14.0,0.0,FALSE,NA,FALSE,TRUE
2014-04-30,3440,Wed,13.2,11.7,0.0,FALSE,NA,FALSE,TRUE
2014-05-01,2848,Thurs,9.5,11.9,0.0,FALSE,Maifeiertag,TRUE,FALSE
2014-05-02,2066,Fri,8.1,5.2,0.0,FALSE,NA,FALSE,FALSE
2014-05-03,2182,Sat,8.1,13.5,0.0,FALSE,NA,FALSE,FALSE
2014-05-04,1066,Sun,8.7,8.7,0.0,FALSE,NA,FALSE,TRUE
2014-05-05,2754,Mon,8.8,4.5,0.0,FALSE,NA,FALSE,TRUE
2014-05-06,2747,Tues,13.4,3.4,6.0,TRUE,NA,FALSE,TRUE
2014-05-07,1539,Wed,12.0,5.5,2.5,TRUE,NA,FALSE,TRUE
2014-05-08,1610,Thurs,10.7,0.7,9.8,TRUE,NA,FALSE,TRUE
2014-05-09,1472,Fri,11.0,1.3,5.2,TRUE,NA,FALSE,FALSE
2014-05-10,999,Sat,11.6,0.3,2.9,TRUE,NA,FALSE,FALSE
2014-05-11,583,Sun,11.6,1.6,1.5,TRUE,NA,FALSE,TRUE
2014-05-12,1774,Mon,11.6,3.1,4.3,TRUE,NA,FALSE,TRUE
2014-05-13,2380,Tues,10.6,5.5,0.3,TRUE,NA,FALSE,TRUE
2014-05-14,1690,Wed,9.8,0.2,1.3,TRUE,NA,FALSE,TRUE
2014-05-15,2678,Thurs,10.1,10.3,0.0,FALSE,NA,FALSE,TRUE
2014-05-16,2912,Fri,11.1,14.4,0.0,FALSE,NA,FALSE,FALSE
2014-05-17,2540,Sat,13.1,15.3,0.0,FALSE,NA,FALSE,FALSE
2014-05-18,764,Sun,12.2,0.1,2.1,TRUE,NA,FALSE,TRUE
2014-05-19,2103,Mon,13.6,1.0,4.5,TRUE,NA,FALSE,TRUE
2014-05-20,3776,Tues,15.9,14.9,0.0,FALSE,NA,FALSE,TRUE
2014-05-21,4089,Wed,22.4,14.0,0.0,FALSE,NA,FALSE,TRUE
2014-05-22,3740,Thurs,22.3,13.1,0.0,FALSE,NA,FALSE,TRUE
2014-05-23,2637,Fri,17.1,7.2,0.0,FALSE,NA,FALSE,FALSE
2014-05-24,2403,Sat,14.7,9.1,0.0,FALSE,NA,FALSE,FALSE
2014-05-25,2296,Sun,16.2,13.8,0.0,FALSE,NA,FALSE,TRUE
2014-05-26,3619,Mon,16.4,13.3,0.0,FALSE,NA,FALSE,TRUE
2014-05-27,2518,Tues,13.1,2.1,0.2,TRUE,NA,FALSE,TRUE
2014-05-28,1851,Wed,9.9,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-05-29,2407,Thurs,10.5,8.5,0.0,FALSE,Christi Himmelfahrt,TRUE,FALSE
2014-05-30,2753,Fri,13.7,13.6,0.0,FALSE,NA,FALSE,FALSE
2014-05-31,1851,Sat,13.3,8.9,0.0,FALSE,NA,FALSE,FALSE
2014-06-01,1677,Sun,12.4,5.5,0.0,FALSE,NA,FALSE,TRUE
2014-06-10,3083,Tues,19.6,10.9,0.1,TRUE,NA,FALSE,TRUE
2014-06-11,1741,Wed,17.8,0.5,19.7,TRUE,NA,FALSE,TRUE
2014-06-12,3164,Thurs,16.7,13.4,0.0,FALSE,NA,FALSE,TRUE
2014-06-13,2188,Fri,15.5,5.9,6.8,TRUE,NA,FALSE,FALSE
2014-06-14,2084,Sat,15.8,10.1,0.0,FALSE,NA,FALSE,FALSE
2014-06-15,2498,Sun,16.5,16.3,0.0,FALSE,NA,FALSE,TRUE
2014-06-16,3259,Mon,15.6,4.1,0.0,FALSE,NA,FALSE,TRUE
2014-06-17,3604,Tues,16.6,15.0,0.0,FALSE,NA,FALSE,TRUE
2014-06-18,3589,Wed,16.3,10.8,0.0,FALSE,NA,FALSE,TRUE
2014-06-19,2010,Thurs,15.3,0.7,1.9,TRUE,NA,FALSE,TRUE
2014-06-21,1267,Sat,14.9,7.3,9.4,TRUE,NA,FALSE,FALSE
2014-06-22,1114,Sun,14.4,12.2,0.0,FALSE,NA,FALSE,TRUE
2014-06-23,2756,Mon,14.4,7.6,1.4,TRUE,NA,FALSE,TRUE
2014-06-24,2644,Tues,14.1,6.9,0.5,TRUE,NA,FALSE,TRUE
2014-06-25,3247,Wed,15.4,12.3,0.0,FALSE,NA,FALSE,TRUE
2014-06-26,3289,Thurs,15.4,14.2,0.0,FALSE,NA,FALSE,TRUE
2014-06-27,3068,Fri,18.3,11.9,0.5,TRUE,NA,FALSE,FALSE
2014-06-28,1253,Sat,16.4,3.4,7.2,TRUE,NA,FALSE,FALSE
2014-06-29,812,Sun,15.4,1.9,10.3,TRUE,NA,FALSE,TRUE
2014-06-30,2865,Mon,15.7,9.6,0.0,FALSE,NA,FALSE,TRUE
2014-07-01,1345,Tues,15.6,11.0,2.1,TRUE,NA,FALSE,TRUE
2014-07-02,2462,Wed,14.9,6.6,18.5,TRUE,NA,FALSE,TRUE
2014-07-03,3401,Thurs,17.8,6.7,0.0,FALSE,NA,FALSE,TRUE
2014-07-04,3260,Fri,21.6,14.2,0.0,FALSE,NA,FALSE,FALSE
2014-07-05,2047,Sat,21.9,5.2,12.2,TRUE,NA,FALSE,FALSE
2014-07-06,1960,Sun,22.8,13.3,0.0,FALSE,NA,FALSE,TRUE
2014-07-07,3045,Mon,20.0,7.1,0.0,FALSE,NA,FALSE,TRUE
2014-07-08,2353,Tues,20.1,1.9,7.8,TRUE,NA,FALSE,TRUE
2014-07-09,3130,Wed,22.7,13.2,0.0,FALSE,NA,FALSE,TRUE
2014-07-10,3456,Thurs,19.8,15.9,0.0,FALSE,NA,FALSE,TRUE
2014-07-11,3275,Fri,18.3,13.5,0.0,FALSE,NA,FALSE,FALSE
2014-07-12,1490,Sat,16.9,6.2,0.2,TRUE,NA,FALSE,FALSE
2014-07-13,1376,Sun,17.3,2.8,5.5,TRUE,NA,FALSE,TRUE
2014-07-14,1602,Mon,17.5,2.1,1.8,TRUE,NA,FALSE,TRUE
2014-07-15,3406,Tues,19.2,8.7,0.0,FALSE,NA,FALSE,TRUE
2014-07-16,3456,Wed,18.8,9.2,0.0,FALSE,NA,FALSE,TRUE
2014-07-17,3541,Thurs,19.0,12.7,0.0,FALSE,NA,FALSE,TRUE
2014-07-18,3370,Fri,20.1,15.0,0.0,FALSE,NA,FALSE,FALSE
2014-07-19,2410,Sat,21.4,15.5,0.0,FALSE,NA,FALSE,FALSE
2014-07-20,2070,Sun,21.7,13.2,0.0,FALSE,NA,FALSE,TRUE
2014-07-21,3355,Mon,21.6,14.2,0.0,FALSE,NA,FALSE,TRUE
2014-07-22,3520,Tues,19.9,15.0,0.0,FALSE,NA,FALSE,TRUE
2014-07-23,3295,Wed,19.4,15.1,0.0,FALSE,NA,FALSE,TRUE
2014-07-24,3324,Thurs,19.3,9.8,0.0,FALSE,NA,FALSE,TRUE
2014-07-25,2856,Fri,21.3,6.3,0.0,FALSE,NA,FALSE,FALSE
2014-07-26,2368,Sat,21.1,8.4,0.0,FALSE,NA,FALSE,FALSE
2014-07-27,1708,Sun,20.8,6.0,8.1,TRUE,NA,FALSE,TRUE
2014-07-28,3231,Mon,20.8,11.9,0.0,FALSE,NA,FALSE,TRUE
2014-07-29,3418,Tues,21.2,9.7,9.6,TRUE,NA,FALSE,TRUE
2014-07-30,1719,Wed,19.6,0.1,3.8,TRUE,NA,FALSE,TRUE
2014-07-31,3462,Thurs,19.8,13.1,0.0,FALSE,NA,FALSE,TRUE
2014-08-01,3280,Fri,22.6,13.4,0.0,FALSE,NA,FALSE,FALSE
2014-08-02,2683,Sat,22.2,4.3,0.0,FALSE,NA,FALSE,FALSE
2014-08-03,1950,Sun,21.3,5.7,11.2,TRUE,NA,FALSE,TRUE
2014-08-04,2870,Mon,21.0,4.9,0.0,FALSE,NA,FALSE,TRUE
2014-08-05,3359,Tues,20.3,3.5,0.7,TRUE,NA,FALSE,TRUE
2014-08-06,3886,Wed,20.5,11.7,0.0,FALSE,NA,FALSE,TRUE
2014-08-07,3518,Thurs,19.5,3.5,4.1,TRUE,NA,FALSE,TRUE
2014-08-08,4403,Fri,19.6,11.4,0.0,FALSE,NA,FALSE,FALSE
2014-08-09,2783,Sat,20.2,8.2,2.7,TRUE,NA,FALSE,FALSE
2014-08-10,2863,Sun,20.1,2.4,0.0,FALSE,NA,FALSE,TRUE
2014-08-11,3221,Mon,19.2,10.1,0.0,FALSE,NA,FALSE,TRUE
2014-08-12,3111,Tues,16.9,8.7,0.7,TRUE,NA,FALSE,TRUE
2014-08-13,3174,Wed,18.4,9.7,0.2,TRUE,NA,FALSE,TRUE
2014-08-14,3075,Thurs,18.1,9.7,1.1,TRUE,NA,FALSE,TRUE
2014-08-15,2668,Fri,17.1,8.7,3.2,TRUE,NA,FALSE,FALSE
2014-08-16,1609,Sat,16.7,4.7,2.6,TRUE,NA,FALSE,FALSE
2014-08-17,1087,Sun,15.3,0.5,0.8,TRUE,NA,FALSE,TRUE
2014-08-18,2109,Mon,14.9,7.8,1.8,TRUE,NA,FALSE,TRUE
2014-08-19,2290,Tues,13.9,6.8,4.6,TRUE,NA,FALSE,TRUE
2014-08-20,2230,Wed,13.5,6.4,0.4,TRUE,NA,FALSE,TRUE
2014-08-21,2794,Thurs,13.5,7.9,0.0,FALSE,NA,FALSE,TRUE
2014-08-22,2317,Fri,15.0,5.0,1.8,TRUE,NA,FALSE,FALSE
2014-08-23,1598,Sat,13.6,6.7,0.0,FALSE,NA,FALSE,FALSE
2014-08-24,1529,Sun,13.6,9.0,0.0,FALSE,NA,FALSE,TRUE
2014-08-25,2716,Mon,12.7,6.6,0.0,FALSE,NA,FALSE,TRUE
2014-08-26,3253,Tues,14.3,12.8,0.0,FALSE,NA,FALSE,TRUE
2014-08-27,3246,Wed,16.6,12.3,0.0,FALSE,NA,FALSE,TRUE
2014-08-28,3466,Thurs,16.0,12.3,0.0,FALSE,NA,FALSE,TRUE
2014-08-29,2171,Fri,16.5,0.7,0.4,TRUE,NA,FALSE,FALSE
2014-08-30,1544,Sat,16.6,0.6,1.9,TRUE,NA,FALSE,FALSE
2014-08-31,1165,Sun,15.8,3.3,1.5,TRUE,NA,FALSE,TRUE
2014-09-01,2330,Mon,16.2,0.3,0.6,TRUE,NA,FALSE,TRUE
2014-09-02,3268,Tues,16.4,10.8,0.0,FALSE,NA,FALSE,TRUE
2014-09-03,3267,Wed,16.4,11.4,0.0,FALSE,NA,FALSE,TRUE
2014-09-04,3380,Thurs,17.1,12.9,0.0,FALSE,NA,FALSE,TRUE
2014-09-05,3223,Fri,19.5,10.7,0.0,FALSE,NA,FALSE,FALSE
2014-09-06,2346,Sat,20.4,12.0,3.8,TRUE,NA,FALSE,FALSE
2014-09-07,1592,Sun,17.8,4.0,0.4,TRUE,NA,FALSE,TRUE
2014-09-08,2902,Mon,16.6,9.6,0.0,FALSE,NA,FALSE,TRUE
2014-09-09,2787,Tues,15.2,7.5,4.4,TRUE,NA,FALSE,TRUE
2014-09-10,2189,Wed,15.7,5.4,2.8,TRUE,NA,FALSE,TRUE
2014-09-11,2906,Thurs,15.9,8.9,0.0,FALSE,NA,FALSE,TRUE
2014-09-12,2641,Fri,16.6,8.4,0.0,FALSE,NA,FALSE,FALSE
2014-09-13,1001,Sat,16.6,0.0,9.5,TRUE,NA,FALSE,FALSE
2014-09-14,665,Sun,16.9,0.0,3.0,TRUE,NA,FALSE,TRUE
2014-09-15,3056,Mon,18.8,9.9,0.0,FALSE,NA,FALSE,TRUE
2014-09-16,3340,Tues,18.4,11.1,0.0,FALSE,NA,FALSE,TRUE
2014-09-17,3345,Wed,17.4,11.5,0.0,FALSE,NA,FALSE,TRUE
2014-09-18,3302,Thurs,17.9,11.0,0.0,FALSE,NA,FALSE,TRUE
2014-09-19,3032,Fri,17.5,11.3,0.0,FALSE,NA,FALSE,FALSE
2014-09-20,2268,Sat,14.8,2.5,0.0,FALSE,NA,FALSE,FALSE
2014-09-21,1089,Sun,15.8,3.4,0.9,TRUE,NA,FALSE,TRUE
2014-09-22,1528,Mon,12.9,0.7,1.0,TRUE,NA,FALSE,TRUE
2014-09-23,2707,Tues,12.4,10.5,0.0,FALSE,NA,FALSE,TRUE
2014-09-24,2371,Wed,13.4,1.2,0.7,TRUE,NA,FALSE,TRUE
2014-09-25,1980,Thurs,14.0,1.4,3.2,TRUE,NA,FALSE,TRUE
2014-09-26,2060,Fri,15.1,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-09-27,1863,Sat,14.6,9.8,0.0,FALSE,NA,FALSE,FALSE
2014-09-28,1659,Sun,14.4,4.9,0.0,FALSE,NA,FALSE,TRUE
2014-09-29,2901,Mon,15.0,7.3,2.3,TRUE,NA,FALSE,TRUE
2014-09-30,1698,Tues,15.0,0.1,8.9,TRUE,NA,FALSE,TRUE
2014-10-01,2515,Wed,15.4,3.6,0.7,TRUE,NA,FALSE,TRUE
