STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     4271;19470101;   5;   -2.1;   4.1;  -999; 1019.30;   78.00;-999;   -1.5;   -3.3;   -5.8;-999;  -999;-999;     -999;-999;eor
     4271;19470102;   5;   -2.7;   4.1;  -999; 1022.40;   83.00;-999;   -2.0;   -3.3;   -4.5;-999;  -999;-999;     -999;-999;eor
     4271;19470103;   5;   -4.8;   3.6;  -999; 1032.40;   80.00;-999;   -2.4;   -6.2;   -4.5;-999;  -999;-999;     -999;-999;eor
     4271;19470104;   5;   -9.2;   2.3;  -999; 1037.50;   73.00;-999;   -6.1;  -11.8;  -12.8;-999;  -999;-999;     -999;-999;eor
     4271;19470105;   5;  -12.9;   1.9;  -999; 1031.90;   79.00;-999;   -9.4;  -14.0;  -16.0;-999;  -999;-999;     -999;-999;eor
     4271;19470106;   5;  -13.4;   1.6;  -999; 1027.40;   73.00;-999;  -10.6;  -16.6;  -18.4;-999;  -999;-999;     -999;-999;eor
     4271;19470107;   5;  -13.3;   1.7;  -999; 1021.80;   77.00;-999;  -10.3;  -15.6;  -18.3;-999;  -999;-999;     -999;-999;eor
     4271;19470108;   5;  -12.9;   1.9;  -999; 1023.10;   82.00;-999;   -9.8;  -15.3;  -19.0;-999;  -999;-999;     -999;-999;eor
     4271;19470109;   5;   -9.9;   2.4;  -999; 1017.50;   84.00;-999;   -8.7;  -13.7;  -19.0;-999;  -999;-999;     -999;-999;eor
     4271;19470110;   5;   -9.1;   2.8;  -999; 1019.10;   88.00;-999;   -6.2;  -10.7;  -16.9;-999;  -999;-999;     -999;-999;eor
     4271;19470111;   5;  -10.8;   2.4;  -999; 1015.10;   86.00;-999;   -6.8;  -14.4;  -19.0;-999;  -999;-999;     -999;-999;eor
     4271;19470112;   5;   -9.3;   2.7;  -999; 1001.10;   88.00;-999;   -8.2;  -13.0;  -17.0;-999;  -999;-999;     -999;-999;eor
     4271;19470113;   5;   -1.1;   5.1;  -999;  997.90;   93.00;-999;    2.5;  -11.1;  -16.5;-999;  -999;-999;     -999;-999;eor
     4271;19470114;   5;    2.6;   6.4;  -999; 1004.80;   87.00;-999;    3.5;    1.5;  -10.5;-999;  -999;-999;     -999;-999;eor
     4271;19470115;   5;    6.1;   8.8;  -999; 1013.40;   93.00;-999;    7.7;    2.0;   -1.2;-999;  -999;-999;     -999;-999;eor
     4271;19470116;   5;    5.5;   7.1;  -999; 1018.80;   85.00;-999;    8.7;    2.6;    0.6;-999;  -999;-999;     -999;-999;eor
     4271;19470117;   5;    4.6;   7.2;  -999; 1013.60;   83.00;-999;    6.4;    3.2;    0.1;-999;  -999;-999;     -999;-999;eor
     4271;19470118;   5;    2.8;   6.9;  -999; 1016.80;   91.00;-999;    4.5;    2.1;    0.8;-999;  -999;-999;     -999;-999;eor
     4271;19470119;   5;    0.3;   5.9;  -999; 1019.80;   92.00;-999;    4.0;   -0.2;   -0.6;-999;  -999;-999;     -999;-999;eor
     4271;19470120;   5;   -0.2;   5.3;  -999; 1018.40;   88.00;-999;    1.0;   -0.7;   -1.5;-999;  -999;-999;     -999;-999;eor
     4271;19470121;   5;   -1.3;   5.2;  -999; 1018.60;   92.00;-999;   -0.1;   -1.7;   -2.6;-999;  -999;-999;     -999;-999;eor
     4271;19470122;   5;   -2.3;   4.7;  -999; 1019.90;   92.00;-999;   -1.5;   -3.2;   -4.0;-999;  -999;-999;     -999;-999;eor
     4271;19470123;   5;   -2.1;   4.8;  -999; 1025.60;   92.00;-999;   -1.7;   -2.6;   -5.2;-999;  -999;-999;     -999;-999;eor
     4271;19470124;   5;   -2.8;   4.5;  -999; 1027.20;   92.00;-999;   -1.7;   -3.6;   -3.8;-999;  -999;-999;     -999;-999;eor
     4271;19470125;   5;   -3.3;   4.7;  -999; 1021.50;   96.00;-999;   -2.0;   -4.3;   -5.4;-999;  -999;-999;     -999;-999;eor
     4271;19470126;   5;   -5.9;   3.2;  -999; 1019.80;   82.00;-999;   -4.2;   -7.1;   -7.5;-999;  -999;-999;     -999;-999;eor
     4271;19470127;   5;   -4.4;   3.7;  -999; 1018.80;   84.00;-999;   -2.3;   -8.4;  -12.5;-999;  -999;-999;     -999;-999;eor
     4271;19470128;   5;   -7.0;   3.1;  -999; 1021.80;   83.00;-999;   -3.0;   -8.0;  -11.5;-999;  -999;-999;     -999;-999;eor
     4271;19470129;   5;   -6.0;   3.5;  -999; 1023.60;   86.00;-999;   -2.3;  -12.4;  -19.7;-999;  -999;-999;     -999;-999;eor
     4271;19470130;   5;   -6.2;   3.5;  -999; 1021.00;   89.00;-999;   -2.7;   -8.7;  -16.5;-999;  -999;-999;     -999;-999;eor
     4271;19470131;   5;   -7.4;   2.9;  -999; 1019.90;   81.00;-999;   -4.3;   -9.2;  -12.4;-999;  -999;-999;     -999;-999;eor
     4271;19470201;   5;   -8.6;   2.4;  -999; 1019.60;   77.00;-999;   -6.2;  -11.3;  -13.9;-999;  -999;-999;     -999;-999;eor
     4271;19470202;   5;   -8.9;   2.5;  -999; 1014.40;   84.00;-999;   -6.8;  -11.8;  -14.6;-999;  -999;-999;     -999;-999;eor
     4271;19470203;   5;   -7.2;   3.1;  -999; 1005.10;   85.00;-999;   -5.5;  -10.1;  -14.6;-999;  -999;-999;     -999;-999;eor
     4271;19470204;   5;   -3.1;   4.3;  -999; 1003.00;   88.00;-999;   -1.5;   -8.2;  -10.7;-999;  -999;-999;     -999;-999;eor
     4271;19470205;   5;   -3.8;   3.9;  -999; 1008.70;   83.00;-999;   -1.9;   -4.8;   -6.1;-999;  -999;-999;     -999;-999;eor
     4271;19470206;   5;   -6.0;   3.6;  -999; 1018.20;   92.00;-999;   -4.8;   -6.4;   -8.8;-999;  -999;-999;     -999;-999;eor
     4271;19470207;   5;   -8.1;   2.8;  -999; 1020.70;   80.00;-999;   -4.4;  -10.4;  -14.0;-999;  -999;-999;     -999;-999;eor
     4271;19470208;   5;  -10.4;   2.0;  -999; 1016.20;   71.00;-999;   -7.3;  -13.9;  -17.4;-999;  -999;-999;     -999;-999;eor
     4271;19470209;   5;   -7.1;   2.9;  -999; 1016.60;   85.00;-999;   -5.0;  -11.4;  -13.7;-999;  -999;-999;     -999;-999;eor
     4271;19470210;   5;   -7.9;   2.7;  -999; 1021.50;   80.00;-999;   -5.8;  -11.0;  -13.2;-999;  -999;-999;     -999;-999;eor
     4271;19470211;   5;   -7.6;   2.7;  -999; 1020.70;   78.00;-999;   -4.5;  -10.5;  -13.0;-999;  -999;-999;     -999;-999;eor
     4271;19470212;   5;   -8.1;   2.8;  -999; 1018.00;   83.00;-999;   -6.2;  -12.4;  -14.2;-999;  -999;-999;     -999;-999;eor
     4271;19470213;   5;   -4.8;   3.6;  -999; 1018.00;   84.00;-999;   -3.0;   -8.0;   -9.4;-999;  -999;-999;     -999;-999;eor
     4271;19470214;   5;   -3.6;   3.6;  -999; 1022.00;   76.00;-999;   -1.8;   -4.7;   -8.5;-999;  -999;-999;     -999;-999;eor
     4271;19470215;   5;   -3.6;   3.7;  -999; 1025.90;   78.00;-999;   -1.7;   -4.6;   -7.0;-999;  -999;-999;     -999;-999;eor
     4271;19470216;   5;   -4.7;   3.1;  -999; 1028.20;   70.00;-999;   -0.9;   -6.1;   -9.1;-999;  -999;-999;     -999;-999;eor
     4271;19470217;   5;   -8.1;   2.8;  -999; 1027.00;   79.00;-999;   -1.8;  -10.4;  -18.9;-999;  -999;-999;     -999;-999;eor
     4271;19470218;   5;   -5.8;   2.5;  -999; 1022.00;   64.00;-999;   -1.7;  -11.6;  -18.7;-999;  -999;-999;     -999;-999;eor
     4271;19470219;   5;   -5.1;   2.7;  -999; 1015.90;   64.00;-999;   -2.9;   -7.8;   -9.8;-999;  -999;-999;     -999;-999;eor
     4271;19470220;   5;   -4.8;   3.3;  -999; 1012.00;   79.00;-999;   -2.8;   -8.1;  -10.4;-999;  -999;-999;     -999;-999;eor
     4271;19470221;   5;   -6.1;   3.2;  -999; 1003.60;   83.00;-999;   -3.6;   -8.5;  -14.3;-999;  -999;-999;     -999;-999;eor
     4271;19470222;   5;   -6.5;   3.2;  -999;  996.80;   87.00;-999;   -4.7;   -7.7;   -8.3;-999;  -999;-999;     -999;-999;eor
     4271;19470223;   5;   -8.6;   2.9;  -999; 1004.80;   88.00;-999;   -6.2;   -9.8;   -9.6;-999;  -999;-999;     -999;-999;eor
     4271;19470224;   5;  -11.4;   2.3;  -999; 1013.60;   85.00;-999;   -5.8;  -13.4;  -19.2;-999;  -999;-999;     -999;-999;eor
     4271;19470225;   5;   -9.6;   2.5;  -999; 1011.10;   87.00;-999;   -5.9;  -17.6;  -23.3;-999;  -999;-999;     -999;-999;eor
     4271;19470226;   5;   -8.8;   3.2;  -999; 1016.40;   89.00;-999;   -3.5;  -11.9;  -21.9;-999;  -999;-999;     -999;-999;eor
     4271;19470227;   5;   -7.4;   2.9;  -999; 1013.00;   83.00;-999;   -5.2;  -13.2;  -19.5;-999;  -999;-999;     -999;-999;eor
     4271;19470228;   5;   -5.8;   3.3;  -999;  995.10;   86.00;-999;   -4.3;   -8.5;  -11.3;-999;  -999;-999;     -999;-999;eor
     4271;19470301;   5;   -4.8;   3.9;  -999;  988.80;   90.00;-999;   -1.5;   -5.5;   -8.6;-999;  -999;-999;     -999;-999;eor
     4271;19470302;   5;   -9.6;   2.7;  -999; 1004.60;   89.00;-999;   -5.5;  -10.8;  -10.4;-999;  -999;-999;     -999;-999;eor
     4271;19470303;   5;   -5.0;   3.6;  -999; 1014.60;   82.00;-999;    0.1;  -15.0;  -23.5;-999;  -999;-999;     -999;-999;eor
     4271;19470304;   5;   -3.3;   4.7;  -999; 1014.80;   92.00;-999;    1.7;   -5.5;  -16.5;-999;  -999;-999;     -999;-999;eor
     4271;19470305;   5;   -2.3;   4.0;  -999; 1001.80;   78.00;-999;    0.1;   -7.5;  -14.3;-999;  -999;-999;     -999;-999;eor
     4271;19470306;   5;   -2.7;   4.4;  -999;  998.00;   89.00;-999;   -1.8;   -3.3;   -6.4;-999;  -999;-999;     -999;-999;eor
     4271;19470307;   5;   -2.7;   5.1;  -999;  993.80;   93.00;-999;    1.0;   -5.2;   -7.8;-999;  -999;-999;     -999;-999;eor
     4271;19470308;   5;   -3.7;   4.0;  -999; 1008.60;   87.00;-999;   -1.0;  -10.3;  -13.2;-999;  -999;-999;     -999;-999;eor
     4271;19470309;   5;   -5.2;   3.7;  -999; 1016.40;   90.00;-999;   -1.1;   -5.8;  -11.3;-999;  -999;-999;     -999;-999;eor
     4271;19470310;   5;   -8.0;   2.8;  -999; 1021.20;   82.00;-999;   -2.6;  -15.1;  -19.0;-999;  -999;-999;     -999;-999;eor
     4271;19470311;   5;   -5.8;   3.5;  -999; 1003.20;   87.00;-999;   -3.6;   -8.1;  -12.8;-999;  -999;-999;     -999;-999;eor
     4271;19470312;   5;   -7.4;   3.2;  -999; 1015.80;   85.00;-999;   -4.0;   -8.8;  -16.2;-999;  -999;-999;     -999;-999;eor
     4271;19470313;   5;   -4.7;   3.2;  -999; 1004.40;   82.00;-999;   -2.3;  -12.1;  -12.5;-999;  -999;-999;     -999;-999;eor
     4271;19470314;   5;   -1.6;   5.6;  -999;  988.60;   95.00;-999;    4.0;   -5.3;   -7.1;-999;  -999;-999;     -999;-999;eor
     4271;19470315;   5;   -3.2;   4.3;  -999; 1016.60;   86.00;-999;    0.8;   -9.5;  -11.6;-999;  -999;-999;     -999;-999;eor
     4271;19470316;   5;    0.0;   4.3;  -999; 1012.60;   74.00;-999;    3.6;   -7.2;  -13.0;-999;  -999;-999;     -999;-999;eor
     4271;19470317;   5;    1.8;   6.3;  -999;  997.10;   88.00;-999;    4.6;    0.1;   -1.6;-999;  -999;-999;     -999;-999;eor
     4271;19470318;   5;    0.6;   5.9;  -999; 1007.20;   92.00;-999;    2.0;   -0.4;   -2.4;-999;  -999;-999;     -999;-999;eor
     4271;19470319;   5;    2.1;   6.8;  -999;  998.60;   98.00;-999;    4.4;    0.5;   -1.0;-999;  -999;-999;     -999;-999;eor
     4271;19470320;   5;    3.2;   7.3;  -999;  994.20;   95.00;-999;    5.8;    0.2;   -0.5;-999;  -999;-999;     -999;-999;eor
     4271;19470321;   5;    3.4;   7.3;  -999;  999.60;   95.00;-999;    5.0;    1.3;   -0.3;-999;  -999;-999;     -999;-999;eor
     4271;19470322;   5;    7.0;   9.3;  -999;  997.10;   90.00;-999;   11.0;    4.3;    0.3;-999;  -999;-999;     -999;-999;eor
     4271;19470323;   5;    7.4;   9.1;  -999;  997.50;   88.00;-999;   13.0;    2.5;    0.8;-999;  -999;-999;     -999;-999;eor
     4271;19470324;   5;    4.6;   8.3;  -999;  998.00;   94.00;-999;    9.7;    2.3;   -1.2;-999;  -999;-999;     -999;-999;eor
     4271;19470325;   5;    2.8;   6.7;  -999; 1008.60;   90.00;-999;    5.0;    0.4;   -0.4;-999;  -999;-999;     -999;-999;eor
     4271;19470326;   5;    4.4;   6.5;  -999; 1017.90;   78.00;-999;   11.1;    1.0;   -1.9;-999;  -999;-999;     -999;-999;eor
     4271;19470327;   5;    2.7;   6.9;  -999; 1004.70;   94.00;-999;    4.9;    1.6;   -1.4;-999;  -999;-999;     -999;-999;eor
     4271;19470328;   5;    3.4;   7.1;  -999; 1002.20;   95.00;-999;    5.7;    0.6;    0.1;-999;  -999;-999;     -999;-999;eor
     4271;19470329;   5;    7.8;   9.2;  -999;  994.70;   86.00;-999;   10.3;    5.5;    2.6;-999;  -999;-999;     -999;-999;eor
     4271;19470330;   5;    8.1;   9.2;  -999;  992.40;   84.00;-999;   12.2;    5.5;    2.0;-999;  -999;-999;     -999;-999;eor
     4271;19470331;   5;    7.0;   8.9;  -999;  995.80;   87.00;-999;   15.4;    4.8;    1.8;-999;  -999;-999;     -999;-999;eor
     4271;19470401;   5;    7.2;   9.1;  -999;  997.40;   89.00;-999;   14.2;    4.0;    1.4;-999;  -999;-999;     -999;-999;eor
     4271;19470402;   5;    2.8;   6.9;  -999;  998.60;   90.00;-999;    6.4;    1.5;    1.3;-999;  -999;-999;     -999;-999;eor
     4271;19470403;   5;    2.1;   6.1;  -999; 1003.10;   86.00;-999;    7.0;   -0.8;   -2.9;-999;  -999;-999;     -999;-999;eor
     4271;19470404;   5;    3.0;   7.6;  -999;  999.10;   93.00;-999;    8.7;   -0.4;   -4.1;-999;  -999;-999;     -999;-999;eor
     4271;19470405;   5;    3.0;   6.4;  -999; 1017.60;   85.00;-999;    7.2;   -0.7;   -2.0;-999;  -999;-999;     -999;-999;eor
     4271;19470406;   5;    5.5;   8.0;  -999; 1005.80;   91.00;-999;   10.0;    2.5;    1.7;-999;  -999;-999;     -999;-999;eor
     4271;19470407;   5;    7.2;   7.9;  -999; 1002.00;   77.00;-999;   10.5;    5.0;    4.0;-999;  -999;-999;     -999;-999;eor
     4271;19470408;   5;    3.9;   6.5;  -999; 1009.80;   83.00;-999;    6.7;    2.3;    1.0;-999;  -999;-999;     -999;-999;eor
     4271;19470409;   5;    2.5;   6.7;  -999; 1013.20;   90.00;-999;    4.6;    1.0;    2.3;-999;  -999;-999;     -999;-999;eor
     4271;19470410;   5;    3.0;   6.7;  -999; 1032.40;   88.00;-999;    5.2;    0.5;   -1.2;-999;  -999;-999;     -999;-999;eor
     4271;19470411;   5;    4.1;   7.2;  -999; 1035.00;   91.00;-999;    8.6;    1.0;   -1.1;-999;  -999;-999;     -999;-999;eor
     4271;19470412;   5;    8.0;   7.6;  -999; 1032.30;   70.00;-999;   12.2;    4.0;    1.5;-999;  -999;-999;     -999;-999;eor
     4271;19470413;   5;    3.6;   7.2;  -999; 1029.00;   89.00;-999;    7.9;    2.0;   -0.9;-999;  -999;-999;     -999;-999;eor
     4271;19470414;   5;    9.6;   8.4;  -999; 1020.60;   71.00;-999;   15.2;    1.3;   -1.0;-999;  -999;-999;     -999;-999;eor
     4271;19470415;   5;   11.1;  10.4;  -999; 1023.50;   80.00;-999;   15.0;    5.1;    3.6;-999;  -999;-999;     -999;-999;eor
     4271;19470416;   5;    7.6;  10.0;  -999; 1022.00;   93.00;-999;   15.9;    6.2;    7.2;-999;  -999;-999;     -999;-999;eor
     4271;19470417;   5;    7.4;   9.3;  -999; 1016.40;   85.00;-999;   18.9;    5.0;    5.3;-999;  -999;-999;     -999;-999;eor
     4271;19470418;   5;    4.9;   7.2;  -999; 1020.30;   81.00;-999;    7.9;    3.0;    1.8;-999;  -999;-999;     -999;-999;eor
     4271;19470419;   5;   11.2;   7.6;  -999; 1016.20;   59.00;-999;   17.0;    0.7;   -3.6;-999;  -999;-999;     -999;-999;eor
     4271;19470420;   5;   10.4;  10.1;  -999; 1015.10;   83.00;-999;   14.5;    5.8;    3.7;-999;  -999;-999;     -999;-999;eor
     4271;19470421;   5;   11.4;  10.3;  -999; 1014.20;   75.00;-999;   15.4;    8.5;    5.6;-999;  -999;-999;     -999;-999;eor
     4271;19470422;   5;   11.0;   8.7;  -999; 1010.30;   64.00;-999;   21.8;    6.6;    5.6;-999;  -999;-999;     -999;-999;eor
     4271;19470423;   5;   11.4;   9.1;  -999; 1009.10;   68.00;-999;   15.4;    5.2;    4.5;-999;  -999;-999;     -999;-999;eor
     4271;19470424;   5;    9.0;   8.1;  -999; 1007.50;   70.00;-999;   11.8;    7.8;    6.9;-999;  -999;-999;     -999;-999;eor
     4271;19470425;   5;   10.2;   8.4;  -999; 1022.00;   70.00;-999;   12.9;    6.1;    4.2;-999;  -999;-999;     -999;-999;eor
     4271;19470426;   5;    8.1;   8.3;  -999; 1016.80;   73.00;-999;   14.1;    4.5;    9.0;-999;  -999;-999;     -999;-999;eor
     4271;19470427;   5;    9.8;   8.3;  -999; 1017.10;   72.00;-999;   15.4;    4.0;    2.5;-999;  -999;-999;     -999;-999;eor
     4271;19470428;   5;    8.0;   8.8;  -999; 1002.30;   80.00;-999;   13.1;    5.5;    5.9;-999;  -999;-999;     -999;-999;eor
     4271;19470429;   5;    6.3;   8.4;  -999; 1008.00;   88.00;-999;    7.8;    4.8;    4.1;-999;  -999;-999;     -999;-999;eor
     4271;19470430;   5;    6.5;   9.3;  -999; 1001.10;   96.00;-999;    9.5;    4.5;    2.8;-999;  -999;-999;     -999;-999;eor
     4271;19470501;   5;    4.0;   7.9;  -999; 1007.50;   96.00;-999;    7.0;    3.3;    3.6;-999;  -999;-999;     -999;-999;eor
     4271;19470502;   5;    4.6;   6.3;  -999; 1021.40;   74.00;-999;    6.7;    3.1;    2.5;-999;  -999;-999;     -999;-999;eor
     4271;19470503;   5;    4.9;   4.9;  -999; 1025.60;   55.00;-999;    7.9;    2.5;    1.0;-999;  -999;-999;     -999;-999;eor
     4271;19470504;   5;    6.2;   5.2;  -999; 1024.70;   54.00;-999;   11.6;    1.2;   -1.3;-999;  -999;-999;     -999;-999;eor
     4271;19470505;   5;    8.5;   6.9;  -999; 1025.40;   62.00;-999;   13.4;    2.7;    0.1;-999;  -999;-999;     -999;-999;eor
     4271;19470506;   5;   11.9;   8.8;  -999; 1025.40;   64.00;-999;   18.5;    4.4;    0.1;-999;  -999;-999;     -999;-999;eor
     4271;19470507;   5;   12.7;  10.0;  -999; 1023.80;   68.00;-999;   21.6;    6.9;    2.9;-999;  -999;-999;     -999;-999;eor
     4271;19470508;   5;   11.7;  10.3;  -999; 1020.80;   75.00;-999;   17.0;    7.0;    2.8;-999;  -999;-999;     -999;-999;eor
     4271;19470509;   5;   16.7;  11.2;  -999; 1019.00;   56.00;-999;   23.3;   10.7;    9.9;-999;  -999;-999;     -999;-999;eor
     4271;19470510;   5;   14.2;   9.7;  -999; 1019.90;   61.00;-999;   21.5;    8.3;    6.5;-999;  -999;-999;     -999;-999;eor
     4271;19470511;   5;   16.5;  10.7;  -999; 1019.80;   56.00;-999;   23.6;    9.0;    6.7;-999;  -999;-999;     -999;-999;eor
     4271;19470512;   5;   14.0;  10.7;  -999; 1019.20;   70.00;-999;   17.8;    7.9;    4.9;-999;  -999;-999;     -999;-999;eor
     4271;19470513;   5;   15.6;  10.3;  -999; 1018.00;   63.00;-999;   25.4;    8.2;    4.4;-999;  -999;-999;     -999;-999;eor
     4271;19470514;   5;   20.6;  12.0;  -999; 1011.80;   50.00;-999;   27.7;   12.3;    7.2;-999;  -999;-999;     -999;-999;eor
     4271;19470515;   5;   12.3;  11.9;  -999; 1004.70;   79.00;-999;   23.0;    9.5;    8.2;-999;  -999;-999;     -999;-999;eor
     4271;19470516;   5;   12.1;  12.0;  -999; 1010.20;   84.00;-999;   16.6;    9.3;    7.7;-999;  -999;-999;     -999;-999;eor
     4271;19470517;   5;   12.2;  11.6;  -999; 1011.00;   81.00;-999;   16.0;    7.4;    4.0;-999;  -999;-999;     -999;-999;eor
     4271;19470518;   5;   10.3;  10.3;  -999; 1009.50;   80.00;-999;   13.9;    8.2;    4.5;-999;  -999;-999;     -999;-999;eor
     4271;19470519;   5;    8.2;  10.4;  -999; 1012.60;   96.00;-999;    9.6;    7.5;    6.7;-999;  -999;-999;     -999;-999;eor
     4271;19470520;   5;   11.4;  10.4;  -999; 1019.40;   79.00;-999;   14.5;    7.1;    5.0;-999;  -999;-999;     -999;-999;eor
     4271;19470521;   5;    9.6;   8.9;  -999; 1025.20;   74.00;-999;   12.6;    4.6;    1.5;-999;  -999;-999;     -999;-999;eor
     4271;19470522;   5;   13.0;   9.1;  -999; 1023.40;   60.00;-999;   18.1;    6.3;    3.9;-999;  -999;-999;     -999;-999;eor
     4271;19470523;   5;   16.5;  10.8;  -999; 1015.20;   56.00;-999;   21.5;   10.6;    7.0;-999;  -999;-999;     -999;-999;eor
     4271;19470524;   5;   13.7;  14.0;  -999; 1007.10;   87.00;-999;   20.4;   11.0;   10.2;-999;  -999;-999;     -999;-999;eor
     4271;19470525;   5;   13.7;  14.4;  -999; 1010.00;   93.00;-999;   16.8;   10.6;    8.0;-999;  -999;-999;     -999;-999;eor
     4271;19470526;   5;   12.3;  12.8;  -999; 1015.60;   94.00;-999;   16.5;    8.6;    8.4;-999;  -999;-999;     -999;-999;eor
     4271;19470527;   5;   16.0;  15.6;  -999; 1015.10;   81.00;-999;   23.0;   12.2;   10.5;-999;  -999;-999;     -999;-999;eor
     4271;19470528;   5;   13.0;  12.4;  -999; 1019.90;   82.00;-999;   15.7;   10.2;    9.4;-999;  -999;-999;     -999;-999;eor
     4271;19470529;   5;   14.5;  13.5;  -999; 1023.90;   83.00;-999;   17.8;    9.9;    6.4;-999;  -999;-999;     -999;-999;eor
     4271;19470530;   5;   18.0;  15.2;  -999; 1024.00;   74.00;-999;   25.3;   12.7;    8.6;-999;  -999;-999;     -999;-999;eor
     4271;19470531;   5;   21.6;  14.3;  -999; 1018.80;   56.00;-999;   29.6;   13.8;    9.0;-999;  -999;-999;     -999;-999;eor
     4271;19470601;   5;   20.8;  16.4;  -999; 1014.00;   65.00;-999;   26.4;   14.7;   10.4;-999;  -999;-999;     -999;-999;eor
     4271;19470602;   5;   20.7;  17.1;  -999; 1011.90;   70.00;-999;   25.7;   13.2;   10.6;-999;  -999;-999;     -999;-999;eor
     4271;19470603;   5;   17.5;  16.1;  -999; 1010.30;   79.00;-999;   21.4;   15.4;   15.0;-999;  -999;-999;     -999;-999;eor
     4271;19470604;   5;   17.9;  13.6;  -999; 1009.10;   65.00;-999;   24.9;   11.6;    8.5;-999;  -999;-999;     -999;-999;eor
     4271;19470605;   5;   16.0;  14.8;  -999; 1004.40;   81.00;-999;   21.2;   12.9;   11.4;-999;  -999;-999;     -999;-999;eor
     4271;19470606;   5;   12.8;  13.3;  -999; 1003.50;   89.00;-999;   17.9;   11.1;    8.6;-999;  -999;-999;     -999;-999;eor
     4271;19470607;   5;   12.5;  12.3;  -999; 1006.60;   83.00;-999;   16.0;    7.5;    4.7;-999;  -999;-999;     -999;-999;eor
     4271;19470608;   5;   12.0;  12.0;  -999; 1010.20;   82.00;-999;   18.5;    9.7;    4.6;-999;  -999;-999;     -999;-999;eor
     4271;19470609;   5;   12.8;  11.9;  -999; 1011.10;   82.00;-999;   16.0;    9.0;    7.6;-999;  -999;-999;     -999;-999;eor
     4271;19470610;   5;   12.3;  10.5;  -999; 1018.20;   74.00;-999;   14.0;   10.5;    9.0;-999;  -999;-999;     -999;-999;eor
     4271;19470611;   5;   12.8;  10.1;  -999; 1014.00;   69.00;-999;   15.2;   10.1;    8.6;-999;  -999;-999;     -999;-999;eor
     4271;19470612;   5;   12.4;  11.5;  -999; 1011.90;   78.00;-999;   17.0;   10.3;    6.7;-999;  -999;-999;     -999;-999;eor
     4271;19470613;   5;   14.4;  12.4;  -999; 1009.50;   77.00;-999;   17.3;    7.2;    4.8;-999;  -999;-999;     -999;-999;eor
     4271;19470614;   5;   14.3;  12.0;  -999; 1007.00;   74.00;-999;   16.8;   10.5;    8.1;-999;  -999;-999;     -999;-999;eor
     4271;19470615;   5;   14.4;  15.1;  -999; 1003.20;   90.00;-999;   25.0;   11.6;    8.7;-999;  -999;-999;     -999;-999;eor
     4271;19470616;   5;   14.0;  12.7;  -999; 1013.20;   79.00;-999;   15.3;   12.1;   10.0;-999;  -999;-999;     -999;-999;eor
     4271;19470617;   5;   14.8;  13.2;  -999; 1020.40;   79.00;-999;   17.5;   11.7;    9.8;-999;  -999;-999;     -999;-999;eor
     4271;19470618;   5;   16.8;  15.2;  -999; 1018.80;   80.00;-999;   19.3;   10.0;    7.2;-999;  -999;-999;     -999;-999;eor
     4271;19470619;   5;   18.8;  16.4;  -999; 1015.40;   74.00;-999;   22.6;   13.2;   10.3;-999;  -999;-999;     -999;-999;eor
     4271;19470620;   5;   17.7;  17.9;  -999; 1014.60;   86.00;-999;   24.3;   15.0;   12.0;-999;  -999;-999;     -999;-999;eor
     4271;19470621;   5;   18.8;  18.8;  -999; 1011.60;   88.00;-999;   22.0;   14.1;   11.8;-999;  -999;-999;     -999;-999;eor
     4271;19470622;   5;   15.3;  16.5;  -999; 1010.00;   93.00;-999;   18.8;   13.6;   14.3;-999;  -999;-999;     -999;-999;eor
     4271;19470623;   5;   15.6;  15.3;  -999; 1015.60;   87.00;-999;   18.0;   11.6;   10.5;-999;  -999;-999;     -999;-999;eor
     4271;19470624;   5;   15.0;  13.5;  -999; 1019.50;   79.00;-999;   19.4;   12.7;   11.1;-999;  -999;-999;     -999;-999;eor
     4271;19470625;   5;   20.8;  17.1;  -999; 1016.60;   70.00;-999;   27.0;   11.4;    8.4;-999;  -999;-999;     -999;-999;eor
     4271;19470626;   5;   19.6;  18.0;  -999; 1017.60;   77.00;-999;   25.0;   16.3;   13.4;-999;  -999;-999;     -999;-999;eor
     4271;19470627;   5;   20.0;  19.3;  -999; 1021.50;   83.00;-999;   22.0;   13.0;   10.6;-999;  -999;-999;     -999;-999;eor
     4271;19470628;   5;   24.7;  23.7;  -999; 1020.80;   75.00;-999;   32.9;   14.2;   10.7;-999;  -999;-999;     -999;-999;eor
     4271;19470629;   5;   27.8;  25.5;  -999; 1019.00;   66.00;-999;   35.0;   19.3;   15.8;-999;  -999;-999;     -999;-999;eor
     4271;19470630;   5;   22.0;  22.3;  -999; 1016.20;   82.00;-999;   34.9;   20.2;   17.1;-999;  -999;-999;     -999;-999;eor
